1.21823	1.38037e+15	1.98555	0.998424	-5.89614	0.57468	0.182195	-6.07782	-0.000510689
1.22567	1.38016e+15	1.98538	0.998404	-5.89488	0.574575	0.184425	-6.07878	-0.000523233
1.23311	1.37996e+15	1.9852	0.998385	-5.89361	0.574469	0.186669	-6.07975	-0.000536005
1.24055	1.37975e+15	1.98502	0.998365	-5.89234	0.574363	0.188926	-6.08072	-0.000549006
1.24798	1.37953e+15	1.98484	0.998345	-5.89106	0.574256	0.191197	-6.08169	-0.000562241
1.25542	1.37932e+15	1.98466	0.998325	-5.88977	0.574149	0.193481	-6.08267	-0.000575712
1.26286	1.37911e+15	1.98448	0.998305	-5.88847	0.57404	0.195778	-6.08366	-0.000589421
1.27029	1.37889e+15	1.9843	0.998285	-5.88717	0.573931	0.198089	-6.08466	-0.000603371
1.27772	1.37868e+15	1.98412	0.998265	-5.88586	0.573822	0.200413	-6.08566	-0.000617566
1.28516	1.37846e+15	1.98393	0.998244	-5.88454	0.573712	0.20275	-6.08666	-0.000632007
1.29259	1.37824e+15	1.98375	0.998224	-5.88322	0.573601	0.2051	-6.08767	-0.000646697
1.30002	1.37802e+15	1.98356	0.998203	-5.88189	0.573489	0.207464	-6.08869	-0.00066164
1.30745	1.3778e+15	1.98338	0.998182	-5.88055	0.573377	0.209841	-6.08971	-0.000676837
1.31488	1.37758e+15	1.98319	0.998161	-5.8792	0.573264	0.212232	-6.09074	-0.000692293
1.32231	1.37735e+15	1.983	0.99814	-5.87785	0.573151	0.214636	-6.09178	-0.000708009
1.32974	1.37713e+15	1.98281	0.998119	-5.87649	0.573036	0.217053	-6.09282	-0.000723988
1.33717	1.3769e+15	1.98262	0.998098	-5.87512	0.572921	0.219483	-6.09387	-0.000740234
1.3446	1.37668e+15	1.98243	0.998076	-5.87375	0.572806	0.221926	-6.09492	-0.000756749
1.35202	1.37645e+15	1.98223	0.998055	-5.87237	0.57269	0.224383	-6.09598	-0.000773536
1.35945	1.37622e+15	1.98204	0.998033	-5.87098	0.572573	0.226853	-6.09704	-0.000790598
1.36688	1.37599e+15	1.98184	0.998011	-5.86958	0.572455	0.229337	-6.09811	-0.000807937
1.3743	1.37576e+15	1.98165	0.997989	-5.86818	0.572337	0.231833	-6.09919	-0.000825557
1.38172	1.37552e+15	1.98145	0.997967	-5.86677	0.572218	0.234343	-6.10027	-0.000843461
1.38915	1.37529e+15	1.98125	0.997945	-5.86535	0.572098	0.236866	-6.10136	-0.000861651
1.39657	1.37505e+15	1.98105	0.997923	-5.86393	0.571978	0.239403	-6.10245	-0.000880131
1.40399	1.37481e+15	1.98085	0.9979	-5.8625	0.571857	0.241952	-6.10355	-0.000898903
1.41141	1.37458e+15	1.98065	0.997878	-5.86106	0.571735	0.244515	-6.10466	-0.000917971
1.41883	1.37434e+15	1.98045	0.997855	-5.85962	0.571613	0.247091	-6.10577	-0.000937336
1.42625	1.3741e+15	1.98025	0.997833	-5.85816	0.57149	0.24968	-6.10689	-0.000957003
1.43367	1.37385e+15	1.98004	0.99781	-5.85671	0.571366	0.252283	-6.10801	-0.000976975
1.44109	1.37361e+15	1.97984	0.997787	-5.85524	0.571242	0.254898	-6.10914	-0.000997254
1.44851	1.37337e+15	1.97963	0.997764	-5.85377	0.571117	0.257527	-6.11028	-0.00101784
1.45592	1.37312e+15	1.97942	0.99774	-5.85229	0.570991	0.260169	-6.11142	-0.00103875
1.46334	1.37287e+15	1.97921	0.997717	-5.8508	0.570865	0.262824	-6.11256	-0.00105996
1.47075	1.37263e+15	1.97901	0.997693	-5.84931	0.570738	0.265493	-6.11372	-0.0010815
1.47817	1.37238e+15	1.9788	0.99767	-5.8478	0.57061	0.268174	-6.11488	-0.00110336
1.48558	1.37213e+15	1.97858	0.997646	-5.8463	0.570482	0.270869	-6.11604	-0.00112555
1.49299	1.37188e+15	1.97837	0.997622	-5.84478	0.570353	0.273577	-6.11721	-0.00114807
1.50041	1.37162e+15	1.97816	0.997598	-5.84326	0.570223	0.276298	-6.11839	-0.00117091
1.50782	1.37137e+15	1.97794	0.997574	-5.84173	0.570093	0.279032	-6.11957	-0.0011941
1.51523	1.37111e+15	1.97773	0.99755	-5.8402	0.569962	0.281779	-6.12076	-0.00121762
1.52264	1.37086e+15	1.97751	0.997526	-5.83865	0.56983	0.284539	-6.12195	-0.00124148
1.53004	1.3706e+15	1.9773	0.997501	-5.8371	0.569697	0.287313	-6.12315	-0.00126568
1.53745	1.37034e+15	1.97708	0.997477	-5.83555	0.569564	0.2901	-6.12436	-0.00129024
1.54486	1.37008e+15	1.97686	0.997452	-5.83398	0.56943	0.292899	-6.12557	-0.00131514
1.55227	1.36982e+15	1.97664	0.997427	-5.83241	0.569296	0.295712	-6.12679	-0.0013404
1.55967	1.36956e+15	1.97642	0.997402	-5.83084	0.569161	0.298538	-6.12801	-0.00136601
1.56708	1.36929e+15	1.9762	0.997377	-5.82925	0.569025	0.301377	-6.12924	-0.00139199
1.57448	1.36903e+15	1.97597	0.997352	-5.82766	0.568888	0.304229	-6.13047	-0.00141833
1.58188	1.36876e+15	1.97575	0.997327	-5.82607	0.568751	0.307095	-6.13172	-0.00144504
1.58928	1.36849e+15	1.97552	0.997301	-5.82446	0.568613	0.309973	-6.13296	-0.00147211
1.59669	1.36823e+15	1.9753	0.997276	-5.82285	0.568475	0.312864	-6.13422	-0.00149956
1.60409	1.36796e+15	1.97507	0.99725	-5.82123	0.568336	0.315769	-6.13548	-0.00152739
1.61148	1.36769e+15	1.97484	0.997224	-5.81961	0.568196	0.318686	-6.13674	-0.00155559
1.61888	1.36741e+15	1.97461	0.997198	-5.81798	0.568055	0.321617	-6.13801	-0.00158418
1.62628	1.36714e+15	1.97438	0.997172	-5.81634	0.567914	0.32456	-6.13929	-0.00161316
1.63368	1.36687e+15	1.97415	0.997146	-5.8147	0.567772	0.327517	-6.14057	-0.00164252
1.64107	1.36659e+15	1.97392	0.99712	-5.81304	0.567629	0.330487	-6.14186	-0.00167228
1.64847	1.36631e+15	1.97369	0.997093	-5.81139	0.567486	0.333469	-6.14315	-0.00170243
1.65586	1.36604e+15	1.97345	0.997067	-5.80972	0.567342	0.336465	-6.14445	-0.00173299
1.66326	1.36576e+15	1.97322	0.99704	-5.80805	0.567197	0.339474	-6.14576	-0.00176394
1.67065	1.36548e+15	1.97298	0.997013	-5.80637	0.567052	0.342495	-6.14707	-0.0017953
1.67804	1.36519e+15	1.97275	0.996987	-5.80469	0.566906	0.34553	-6.14839	-0.00182708
1.68543	1.36491e+15	1.97251	0.99696	-5.80299	0.566759	0.348578	-6.14971	-0.00185926
1.69282	1.36463e+15	1.97227	0.996932	-5.8013	0.566612	0.351638	-6.15104	-0.00189187
1.70021	1.36434e+15	1.97203	0.996905	-5.79959	0.566464	0.354712	-6.15238	-0.00192489
1.7076	1.36406e+15	1.97179	0.996878	-5.79788	0.566315	0.357799	-6.15372	-0.00195833
1.71499	1.36377e+15	1.97155	0.99685	-5.79616	0.566165	0.360898	-6.15507	-0.00199221
1.72237	1.36348e+15	1.97131	0.996823	-5.79444	0.566015	0.364011	-6.15642	-0.00202651
1.72976	1.36319e+15	1.97106	0.996795	-5.7927	0.565864	0.367136	-6.15778	-0.00206124
1.73714	1.3629e+15	1.97082	0.996767	-5.79097	0.565713	0.370274	-6.15914	-0.00209642
1.74452	1.36261e+15	1.97057	0.996739	-5.78922	0.565561	0.373426	-6.16051	-0.00213203
1.75191	1.36231e+15	1.97033	0.996711	-5.78747	0.565408	0.37659	-6.16189	-0.00216809
1.75929	1.36202e+15	1.97008	0.996683	-5.78571	0.565254	0.379767	-6.16327	-0.00220459
1.76667	1.36172e+15	1.96983	0.996654	-5.78395	0.5651	0.382957	-6.16466	-0.00224155
1.77405	1.36142e+15	1.96958	0.996626	-5.78218	0.564945	0.38616	-6.16606	-0.00227896
1.78143	1.36113e+15	1.96933	0.996597	-5.7804	0.56479	0.389376	-6.16746	-0.00231682
1.78881	1.36083e+15	1.96908	0.996569	-5.77861	0.564634	0.392605	-6.16886	-0.00235515
1.79618	1.36053e+15	1.96883	0.99654	-5.77682	0.564477	0.395847	-6.17028	-0.00239395
