#R	M		Pc	RhoC		y(r)?	beta		lovek2		Lam
11.8031	1.23092	61.141	0.481532	0.598528	0.153993	0.0878612	676.388
11.8017	1.23508	61.6356	0.482846	0.597671	0.154534	0.0876286	662.887
11.7997	1.23923	62.1315	0.484156	0.597691	0.155079	0.0873337	649.117
11.798	1.24336	62.6289	0.485464	0.5974	0.155618	0.0870642	635.995
11.7962	1.24746	63.1276	0.486768	0.596556	0.156155	0.0868327	623.458
11.7944	1.25155	63.6277	0.488069	0.597115	0.15669	0.0865087	610.598
11.7927	1.25561	64.1291	0.489367	0.596167	0.157222	0.086288	598.816
11.7909	1.25965	64.6319	0.490662	0.596606	0.157751	0.0859763	586.707
11.7891	1.26367	65.1361	0.491954	0.595398	0.158279	0.0857753	575.651
11.7873	1.26767	65.6416	0.493243	0.595502	0.158805	0.0854885	564.287
11.7856	1.27164	66.1484	0.494529	0.594918	0.159326	0.0852501	553.574
11.7838	1.2756	66.6566	0.495813	0.595049	0.159845	0.0849662	542.827
11.7819	1.27954	67.1661	0.497093	0.593557	0.160364	0.084788	532.971
11.7809	1.28345	67.677	0.498371	0.593417	0.160869	0.0845303	523.075
11.7791	1.28735	68.1892	0.499645	0.595302	0.161382	0.0841378	512.426
11.7765	1.29122	68.7027	0.500918	0.593598	0.161903	0.0839727	503.238
11.7746	1.29507	69.2175	0.502187	0.594463	0.162412	0.0836496	493.496
11.7731	1.29891	69.7337	0.503454	0.592148	0.162914	0.0835333	485.259
11.7708	1.30271	70.2512	0.504718	0.593949	0.163424	0.0831516	475.559
11.769	1.30651	70.77	0.50598	0.594378	0.163925	0.0828622	466.7
11.7673	1.31029	71.2901	0.507239	0.59341	0.164423	0.0826633	458.58
11.7651	1.31404	71.8115	0.508495	0.59398	0.164924	0.0823658	450.02
11.7639	1.31777	72.3343	0.509749	0.594426	0.165409	0.0820857	441.954
11.7622	1.32149	72.8583	0.511	0.5947	0.1659	0.0818142	434.021
11.7594	1.32518	73.3836	0.512248	0.594851	0.166404	0.0815436	426.072
11.7575	1.32886	73.9103	0.513494	0.594818	0.166891	0.0812934	418.594
11.7556	1.3325	74.4382	0.514737	0.594088	0.167376	0.0810878	411.523
11.7545	1.33615	74.9674	0.515977	0.594734	0.16785	0.0808039	404.324
11.7517	1.33977	75.4979	0.517215	0.594271	0.168345	0.0805774	397.3
11.7496	1.34337	76.0296	0.51845	0.594716	0.168828	0.0803026	390.321
11.7477	1.34695	76.5627	0.519683	0.594628	0.169305	0.0800633	383.705
11.7457	1.35051	77.097	0.520913	0.594306	0.169781	0.0798388	377.292
11.7439	1.35403	77.6326	0.52214	0.593175	0.17025	0.0796668	371.323
11.7419	1.35758	78.1695	0.523365	0.594819	0.170725	0.0793261	364.618
11.7398	1.36108	78.7077	0.524587	0.595319	0.171197	0.0790565	358.403
11.738	1.36457	79.2471	0.525807	0.595229	0.171661	0.0788258	352.548
11.7361	1.36804	79.7877	0.527024	0.593536	0.172126	0.0786896	347.211
11.7335	1.37149	80.3297	0.528238	0.595305	0.172598	0.0783465	340.995
11.7318	1.37493	80.8729	0.52945	0.593835	0.173056	0.078201	335.883
11.7298	1.37834	81.4173	0.53066	0.595781	0.173516	0.0778555	329.992
11.7278	1.38174	81.963	0.531867	0.595855	0.173972	0.0776215	324.707
11.7256	1.38512	82.5099	0.533072	0.597078	0.17443	0.0773207	319.222
11.7236	1.38848	83.0581	0.534274	0.59605	0.174884	0.0771526	314.422
11.7219	1.39183	83.6075	0.535474	0.59741	0.175332	0.0768505	309.211
11.7194	1.39516	84.1582	0.536671	0.597224	0.175787	0.0766337	304.364
11.7173	1.39847	84.7101	0.537866	0.597887	0.176236	0.0763723	299.484
11.7161	1.40176	85.2632	0.539058	0.598557	0.17667	0.0761187	294.843
11.7137	1.40503	85.8176	0.540249	0.596147	0.177119	0.0760316	290.792
11.7112	1.40829	86.3732	0.541437	0.599079	0.177567	0.0756444	285.675
11.7093	1.41154	86.93	0.542623	0.599038	0.178005	0.0754305	281.384
11.7071	1.41476	87.488	0.543806	0.59909	0.178445	0.0752103	277.119
11.7051	1.41797	88.0473	0.544987	0.600684	0.178881	0.0749074	272.658
11.7033	1.42116	88.6077	0.546166	0.600731	0.179311	0.0746936	268.635
11.7013	1.42434	89.1694	0.547343	0.600912	0.179743	0.0744716	264.63
11.6991	1.42749	89.7323	0.548518	0.601231	0.180173	0.0742434	260.683
11.6964	1.43064	90.2964	0.54969	0.601734	0.180613	0.0740012	256.685
11.6953	1.43373	90.8618	0.550861	0.601806	0.181019	0.0737992	253.124
11.6921	1.43688	91.4283	0.55203	0.602255	0.181468	0.0735568	249.194
11.6901	1.43997	91.996	0.553196	0.601537	0.18189	0.0733905	245.759
11.6882	1.44305	92.5649	0.55436	0.60332	0.182307	0.0730922	241.969
11.6858	1.44612	93.135	0.555523	0.603401	0.182732	0.0728826	238.486
11.6839	1.44916	93.7063	0.556683	0.604373	0.183146	0.0726306	234.983
11.6813	1.45219	94.2788	0.557841	0.604753	0.183571	0.0724059	231.56
11.679	1.4552	94.8525	0.558997	0.605726	0.183987	0.0721544	228.157
11.6772	1.45821	95.4274	0.560151	0.606042	0.184396	0.0719418	224.973
11.6751	1.46119	96.0035	0.561303	0.605448	0.184807	0.0717764	221.974
11.6725	1.46416	96.5807	0.562453	0.60643	0.185224	0.0715258	218.721
11.6704	1.46711	97.1591	0.563601	0.606776	0.185629	0.0713143	215.702
11.6682	1.47005	97.7387	0.564747	0.607339	0.186036	0.0710913	212.685
11.6659	1.47297	98.3195	0.565891	0.607875	0.186444	0.0708701	209.716
