Mass (M_sun)) 	 Radius (km) 	 Dimensionless Tidal Deformability 
0.6231669232816953	12.492128075445383	3032.9877663257907
0.6398924021598509	12.492970649774318	2718.6762369306066
0.6569590700896655	12.495430550347477	2439.4532607468477
0.6743654063596933	12.499431708796836	2191.1956384602804
0.6921094789197868	12.504736090630363	1970.2455534902854
0.710188951961229	12.511449710443218	1773.3702834431188
0.7286011025032344	12.5193098073335	1597.7509200550867
0.7473427179737101	12.528425434888227	1440.830552489995
0.7664101640172813	12.53853524864191	1300.6579238789907
0.7857994074181682	12.549622448937848	1175.2234115553424
0.8055058798559522	12.561584575101959	1062.921517239936
0.8255246532498446	12.57443704199634	962.1869793435704
0.8458502455018398	12.587811396522348	871.938770813919
0.8664768056927664	12.602018321932507	790.7491778920563
0.8873979285729636	12.61671509679775	717.8680905282741
0.9086068223782935	12.631913694307741	652.2835947646861
0.9300961930312274	12.647646775110742	593.1689867992529
0.9518582744879365	12.663703596154043	539.9114696608277
0.9738848775294662	12.680096391844	491.85635206304823
0.9961673472434042	12.696712382417234	448.48292791360086
1.0186965625675863	12.71354685033235	409.2741255403582
1.0414629727641216	12.730515241076747	373.81415695570513
1.064456599037434	12.747572883779204	341.7104966730316
1.0876670365358292	12.76462512158629	312.62373369109514
1.1110834647006715	12.781707742640632	286.246626312611
1.1346946630403467	12.798704419055431	262.304843656816
1.1584890231877218	12.815584243355376	240.5712700094962
1.1824545592657028	12.832287843520547	220.80649524007447
1.2065789289293993	12.84882678605267	202.8114182563376
1.2308494481709522	12.865081334033166	186.4525721900089
1.2552531195052006	12.88095849956351	171.55812827280673
1.2797766280872735	12.896543572179796	157.95876152836547
1.3044063646843695	12.911799972849433	145.55137160465497
1.3291284802105927	12.926625055097812	134.221920310507
1.3539288682920319	12.940997111974667	123.86833215195325
1.3787931944963052	12.95488802356788	114.40140036794345
1.4037069498490742	12.968279764929669	105.73901674207349
1.4286554287504178	12.981174869499407	97.79435316446161
1.4536237900809035	12.993397514465709	90.52857332245618
1.4785970752827053	13.005036846486366	83.85646216403039
1.5035602059023152	13.016089073111315	77.73515334579605
1.5284980511146338	13.026478112873932	72.11166366840675
1.5533954291808616	13.03615646813858	66.94721854513081
1.578237138965004	13.045212812402074	62.19224495457734
1.6030079834041095	13.053505360563722	57.818392251982296
1.6276928020532178	13.061083302008345	53.78557398763399
1.6522764923563957	13.067868555481864	50.07700023752759
1.6767440414442645	13.073883292842504	46.65453882233488
1.7010805471083763	13.07907460133465	43.49861928195045
1.7252712444943	13.08359557300171	40.57977717200185
1.7493015311212714	13.087207405090062	37.88394086389372
1.7731569920948722	13.09001362363782	35.39201311383977
1.796823433583241	13.091955159437264	33.08698979937235
1.8202868826275618	13.093069098076313	30.95388067838107
1.8435336393850246	13.093317001268568	28.976045664584646
1.8665502716492732	13.092741574784698	27.14273706737252
1.8893236611153852	13.091253377702307	25.44207327444821
1.9118409988595384	13.088898399280788	23.866167476715503
1.9340898258786865	13.085667872185201	22.40292533618536
1.9560580407851265	13.08153340564432	21.0430095193397
1.977733916239576	13.076592224114675	19.77685176476517
1.999106116436652	13.070703977305607	18.59925347607202
2.0201637159133035	13.063949201729379	17.50353897135963
2.0408962078525072	13.056369161761438	16.481560099904474
2.06129351957547	13.047795881314888	15.53205079154872
2.0813460229846594	13.0384360566585	14.645196892708556
2.1010445455222806	13.028178965677666	13.817159033306737
2.1203803763381472	13.017054406604542	13.04506585297186
2.1393452738726366	13.005092180782107	12.322873786827806
2.1579314810749866	12.992256264544151	11.64831621216887
2.176131714113223	12.978595040848687	11.017496204277307
2.193939184027221	12.964072696882676	10.427062074142686
2.211347584636614	12.948737853606108	9.874489667665767
2.2283511053935343	12.932562032050948	9.357180646222169
2.2449444243128287	12.915622941753817	8.871550531665049
2.261122708207608	12.897870321917157	8.41638548038086
2.276881617354617	12.879340708740246	7.98854061527249
2.292217294387778	12.860000708706883	7.588857249848965
2.3071263659715986	12.839917679456878	7.212455683476835
2.3216059344564113	12.819091829157347	6.858556624742835
2.335653575794466	12.797569478236507	6.525593878690347
2.3492673290273682	12.77537202349896	6.212034229215529
2.362445694315585	12.752327120516718	5.917915507752361
2.3751876174790474	12.728562526847181	5.641049203192768
2.3874924876616914	12.704218803866688	5.379767189029775
2.399360124834018	12.67919882889433	5.133507187167603
2.4107907700289304	12.653524375496174	4.901332005526432
2.421785070866027	12.627237848839647	4.68206210401019
2.432342323070434	12.600421240942639	4.47468348672326
2.4424563902436147	12.572854197696069	4.279806938961909
2.4521196750272316	12.54479023688626	4.095501111120865
2.461324800500521	12.516169270514316	3.921494345892499
2.4700649255121494	12.487008532563541	3.757315620886654
2.4783339144995145	12.457328768907137	3.6022673469396107
2.4861264275663526	12.42711380142679	3.456130235664244
2.493437975051035	12.396416956132445	3.318020045767222
2.500264948758972	12.365206154217066	3.187655943890352
2.506604634324951	12.333543999096456	3.0644177810553717
2.512455209186425	12.301357259838909	2.948195988596934
2.5178157346053176	12.268695674324881	2.8385760893325247
2.5226861381614185	12.235702759397226	2.734593068355611
2.5270671937411318	12.202197946563524	2.6366610280412366
2.5309604927317864	12.168308365745961	2.544018664822
2.534368416778579	12.134028072760112	2.456347690251684
2.537294105324557	12.099293514291993	2.37366544863585
2.5397414215058167	12.064221374431131	2.2954002139479592
2.541714918534185	12.02878585247184	2.2214108256206564
2.5432194597766267	11.993033923622283	2.151317435798513
2.544255024777809	11.956965025860605	2.0851915764841915
2.5448149309795722	11.920660858369567	2.022723320737107
2.5448894595614435	11.884107406858993	1.9642747316129716
2.544466734193298	11.847522746117848	1.9086887711145009
